date/time,latitude,longitude,depth,magnitude,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1992-02-27T12:16:17.700Z,39.004,140.008,33,4.5,mb,,,,0.8,us,usp00053jq,2014-11-07T00:50:08.558Z,"6 km E of Yuza, Japan",earthquake,,,,6,reviewed,us,us
1992-02-25T08:31:03.840Z,35.64,141.224,48.3,4.5,mb,,,,1.3,us,usp00053fw,2014-11-07T00:50:08.141Z,"36 km ESE of Hasaki, Japan",earthquake,,12.1,,7,reviewed,us,us
1992-02-22T04:00:15.410Z,36.625,141.037,63.7,4.4,mb,,,,0.7,us,usp00053cm,2014-11-07T00:50:07.572Z,"near the east coast of Honshu, Japan",earthquake,,6.3,,7,reviewed,us,us
1992-02-17T14:13:55.260Z,33.513,141,43.7,4.9,mb,,,,1.1,us,usp0005366,2014-11-07T00:50:06.486Z,"191 km SSE of Katsuura, Japan",earthquake,,,,25,reviewed,us,us
1992-02-12T05:12:03.250Z,34.651,140.141,68.8,4.5,mb,,,,1.1,us,usp00052yn,2014-11-07T00:50:05.476Z,"44 km SE of Tateyama, Japan",earthquake,,11.5,,6,reviewed,us,us
1992-02-07T04:20:59.800Z,37.588,142.084,42.4,4.2,mb,,,,0.7,us,usp00052r0,2014-11-07T00:50:04.314Z,"96 km E of Namie, Japan",earthquake,,6.9,,6,reviewed,us,us
1992-02-03T21:43:16.820Z,34.765,140.918,57.7,4.3,mb,,,,1.1,us,usp00052k9,2014-11-07T00:50:02.547Z,"near the east coast of Honshu, Japan",earthquake,,17.5,,4,reviewed,us,us
1992-02-02T22:47:26.030Z,35.082,139.993,99.9,4.9,mb,,,,1,us,usp00052j2,2014-11-07T00:50:01.847Z,"9 km W of Kamogawa, Japan",earthquake,,9.5,,1,reviewed,us,us
1992-02-01T19:04:04.530Z,35.106,139.644,100,5.8,mw,,,,0.9,us,usp00052gf,2022-04-28T18:54:00.609Z,"4 km SSE of Miura, Japan",earthquake,,,,,reviewed,us,hrv
1992-01-27T21:42:54.790Z,41.104,142.246,78.4,4.7,mb,,,,1.2,us,usp00052b0,2014-11-07T00:49:57.231Z,"85 km ENE of Misawa, Japan",earthquake,,7.4,,5,reviewed,us,us
1992-01-22T01:06:55.510Z,38.47,140.308,115.7,5.7,mw,,,,0.9,us,usp0005225,2022-04-28T18:56:27.858Z,"8 km WNW of Higashine, Japan",earthquake,,,,,reviewed,us,hrv
1992-01-17T20:55:58.140Z,33.716,137.007,357.5,4.5,mb,,,,0.9,us,usp00051ws,2014-11-07T00:49:55.341Z,"84 km ESE of Owase, Japan",earthquake,,7.5,,34,reviewed,us,us
1992-01-16T17:39:27.580Z,35.92,140.195,33,4.5,mb,,,,1.5,us,usp00051vf,2014-11-07T00:49:55.172Z,"2 km NNE of Ry?gasaki, Japan",earthquake,,,,5,reviewed,us,us
1992-01-16T17:38:07.480Z,36.55,139.3,33,3.4,mb,,,,0.7,us,usp00051ve,2014-11-07T00:49:55.171Z,"13 km N of ?mamach?-?mama, Japan",earthquake,,,,1,reviewed,us,us
1992-01-06T20:44:12.460Z,33.459,138.643,20.8,5.1,ms,,,,1.3,us,usp00051fr,2014-11-07T00:49:53.535Z,"132 km SSE of ?yama, Japan",earthquake,,,,3,reviewed,us,us
1992-01-06T20:41:35.040Z,33.499,138.726,22.2,4.5,ms,,,,1,us,usp00051fq,2014-11-07T00:49:53.525Z,"131 km SSE of ?yama, Japan",earthquake,,,,4,reviewed,us,us
1992-01-05T11:38:46.870Z,35.497,140.237,71.9,5.2,mb,,,,0.7,us,usp00051du,2014-11-07T00:49:53.161Z,"7 km WSW of ?ami, Japan",earthquake,,6.8,,5,reviewed,us,us
1992-01-04T14:17:17.440Z,39.312,143.691,29.5,4.5,mb,,,,1,us,usp00051d0,2014-11-07T00:49:53.008Z,"150 km E of Yamada, Japan",earthquake,,,,15,reviewed,us,us
1992-01-04T11:25:53.850Z,39.37,143.574,25.7,4.5,mb,,,,1,us,usp00051cu,2014-11-07T00:49:52.968Z,"off the east coast of Honshu, Japan",earthquake,,,,19,reviewed,us,us
1991-12-30T23:38:17.920Z,36.691,140.58,87.6,4.3,mb,,,,1,us,usp000516a,2014-11-07T00:49:48.939Z,"11 km NNW of Hitachi, Japan",earthquake,,7.5,,6,reviewed,us,us
1991-12-23T20:02:37.540Z,39.907,142.462,68,4.8,mb,,,,0.8,us,usp00050w7,2014-11-07T00:49:46.903Z,"53 km ENE of Miyako, Japan",earthquake,,4.5,,10,reviewed,us,us
1991-12-22T16:00:53.780Z,33.344,141.789,33,4.6,mb,,,,0.9,us,usp00050u1,2014-11-07T00:49:46.600Z,"241 km SE of Katsuura, Japan",earthquake,,,,9,reviewed,us,us
1991-12-12T02:27:45.500Z,36.437,140.709,63,4.9,mb,,,,1,us,usp00050ae,2014-11-07T00:49:43.571Z,"13 km ESE of Funaishikawa, Japan",earthquake,,4.7,,29,reviewed,us,us
1991-11-30T03:50:05.140Z,36.098,137.07,281.1,4.5,mb,,,,0.5,us,usp0004zuj,2014-11-07T00:49:37.792Z,"16 km WSW of Takayama, Japan",earthquake,,12.2,,5,reviewed,us,us
1991-11-28T15:27:44.900Z,35.888,140.293,73.9,4.5,mb,,,,0.7,us,usp0004zst,2014-11-07T00:49:37.586Z,"7 km SSW of Edosaki, Japan",earthquake,,5.9,,5,reviewed,us,us
1991-11-26T15:29:03.910Z,39.842,143.653,21.5,4.9,mb,,,,0.9,us,usp0004zpn,2014-11-07T00:49:37.215Z,"148 km E of Miyako, Japan",earthquake,,3.6,,23,reviewed,us,us
1991-11-25T07:32:43.170Z,35.469,141.352,33,4.5,mb,,,,0.3,us,usp0004zmj,2014-11-07T00:49:36.234Z,"55 km ESE of Hasaki, Japan",earthquake,,,,4,reviewed,us,us
1991-11-25T06:04:52.500Z,35.436,141.292,33,4.5,mb,,,,0.3,us,usp0004zmg,2014-11-07T00:49:36.228Z,"53 km SE of Hasaki, Japan",earthquake,,,,3,reviewed,us,us
1991-11-24T21:26:13.530Z,40.088,139.359,214.5,4.2,mb,,,,0.3,us,usp0004zkq,2014-11-07T00:49:36.161Z,"55 km WNW of Tenn?, Japan",earthquake,,16.1,,7,reviewed,us,us
1991-11-24T12:06:59.960Z,36.096,139.322,27.3,4,mb,,,,1.5,us,usp0004zjz,2014-11-07T00:49:36.101Z,"6 km NE of Ogawa, Japan",earthquake,,6.6,,3,reviewed,us,us
1991-11-19T08:24:02.690Z,35.567,139.971,78.7,4.9,mb,,,,1.1,us,usp0004zb6,2014-11-07T00:49:35.298Z,"11 km WNW of Ichihara, Japan",earthquake,,4.6,,47,reviewed,us,us
1991-11-18T08:56:06.760Z,37.894,142.69,22.1,5,mb,,,,1.3,us,usp0004z9w,2014-11-07T00:49:35.183Z,"134 km ESE of Ishinomaki, Japan",earthquake,,,,28,reviewed,us,us
1991-11-18T00:18:05.840Z,37.214,137.366,260.5,4.6,mb,,,,1,us,usp0004z9j,2014-11-07T00:49:35.156Z,"32 km NNW of Ny?zen, Japan",earthquake,,4.2,,16,reviewed,us,us
1991-11-17T07:46:07.690Z,40.038,142.693,41.7,5.2,mb,,,,1.1,us,usp0004z8m,2014-11-07T00:49:35.044Z,"77 km ENE of Miyako, Japan",earthquake,,,,67,reviewed,us,us
1991-11-13T23:47:08.110Z,37.273,141.714,80.1,3.8,mb,,,,1,us,usp0004z4d,2014-11-07T00:49:34.666Z,"67 km ESE of Namie, Japan",earthquake,,20.4,,1,reviewed,us,us
1991-11-13T19:20:04.260Z,33.472,137.845,308.1,5.4,mw,,,,0.8,us,usp0004z41,2016-11-09T23:57:10.030Z,"130 km SSW of ?yama, Japan",earthquake,,,,,reviewed,us,hrv
1991-10-31T23:00:06.560Z,39.723,143.524,34.6,4.6,mb,,,,0.8,us,usp0004yp5,2014-11-07T00:49:28.632Z,"136 km E of Miyako, Japan",earthquake,,7.7,,6,reviewed,us,us
1991-10-30T12:42:06.070Z,36.497,141.558,33,4,mb,,,,0.8,us,usp0004ym8,2014-11-07T00:49:28.420Z,"79 km ESE of Takahagi, Japan",earthquake,,,,2,reviewed,us,us
1991-10-28T01:09:10.860Z,33.827,131.222,17,5.2,mw,,,,1.1,us,usp0004ygj,2022-04-28T19:03:03.758Z,"13 km SSW of Ube, Japan",earthquake,,,,,reviewed,us,hrv
1991-10-27T05:06:45.980Z,35.963,141.38,28.6,5.2,mb,,,,0.9,us,usp0004yfa,2014-11-07T00:49:27.877Z,"55 km ENE of Hasaki, Japan",earthquake,,,,72,reviewed,us,us
1991-10-24T08:54:55.290Z,34.127,139.173,16.2,4.6,mb,,,,1,us,usp0004y9k,2014-11-07T00:49:27.105Z,"64 km SSE of Shimoda, Japan",earthquake,,6.9,,8,reviewed,us,us
1991-10-24T08:46:55.910Z,34.173,139.15,16.1,4.6,mb,,,,0.7,us,usp0004y9j,2014-11-07T00:49:27.102Z,"58 km SSE of Shimoda, Japan",earthquake,,5.9,,7,reviewed,us,us
1991-10-23T18:22:49.430Z,37.178,142.085,26.9,4.9,mb,,,,1.1,us,usp0004y82,2014-11-07T00:49:26.970Z,"101 km ESE of Namie, Japan",earthquake,,,,26,reviewed,us,us
1991-10-20T09:51:27.810Z,33.336,135.247,40.9,5.1,mw,,,,0.9,us,usp0004y2v,2022-04-28T19:02:36.523Z,"45 km SSW of Tanabe, Japan",earthquake,,,,,reviewed,us,hrv
1991-10-19T14:03:22.670Z,35.172,139.452,33,4.6,mb,,,,0.7,us,usp0004y1e,2014-11-07T00:49:25.666Z,"15 km WNW of Miura, Japan",earthquake,,,,1,reviewed,us,us
1991-10-19T09:59:14.220Z,37.563,142.798,23.8,4.6,mb,,,,1,us,usp0004y18,2014-11-07T00:49:25.652Z,"159 km E of Namie, Japan",earthquake,,7.8,,1,reviewed,us,us
1991-10-18T23:31:16.660Z,36.066,139.966,66.3,4.9,mb,,,,0.8,us,usp0004y02,2014-11-07T00:49:25.294Z,"5 km S of Ishige, Japan",earthquake,,4.3,,10,reviewed,us,us
1991-10-18T10:57:13.070Z,34.476,139.494,33,4.4,mb,,,,0.9,us,usp0004xzc,2014-11-07T00:49:25.129Z,"55 km ESE of Shimoda, Japan",earthquake,,,,2,reviewed,us,us
1991-10-18T05:53:12.790Z,39.157,143.376,28.3,4.9,mb,,,,0.9,us,usp0004xz0,2014-11-07T00:49:25.100Z,"127 km ESE of Yamada, Japan",earthquake,,,,14,reviewed,us,us
1991-10-14T19:54:00.350Z,36.629,141.113,52.2,4.6,mb,,,,1.2,us,usp0004xu3,2014-11-07T00:49:24.006Z,"36 km ESE of Takahagi, Japan",earthquake,,7,,6,reviewed,us,us
1991-10-10T13:19:27.590Z,33.609,138.542,33,4.2,mb,,,,0.4,us,usp0004xmr,2014-11-07T00:49:23.197Z,"114 km SSE of ?yama, Japan",earthquake,,,,1,reviewed,us,us
1991-10-09T20:02:23.320Z,39.755,141.929,76.1,4.7,mb,,,,0.7,us,usp0004xkp,2014-11-07T00:49:23.092Z,"12 km N of Miyako, Japan",earthquake,,5.6,,4,reviewed,us,us
1991-10-08T10:51:02.520Z,40.58,139.512,192.2,4.6,mb,,,,0.9,us,usp0004xj2,2014-11-07T00:49:22.852Z,"60 km NW of Noshiro, Japan",earthquake,,3.8,,42,reviewed,us,us
1991-10-07T10:38:31.930Z,33.638,141.007,50.6,5,mb,,,,1.1,us,usp0004xh3,2014-11-07T00:49:22.634Z,"178 km SSE of Katsuura, Japan",earthquake,,,,18,reviewed,us,us
1991-10-04T08:31:15.340Z,34.279,139.343,31.9,4.3,mb,,,,0.7,us,usp0004xcm,2014-11-07T00:49:21.571Z,"57 km SE of Shimoda, Japan",earthquake,,7.1,,1,reviewed,us,us
1991-09-29T21:21:55.630Z,36.576,141.701,37.3,4.4,mb,,,,1.2,us,usp0004x7a,2014-11-07T00:49:18.133Z,"88 km ESE of Kitaibaraki, Japan",earthquake,,8.7,,4,reviewed,us,us
1991-09-29T05:00:00.410Z,35.716,140.192,79.9,4.7,mb,,,,0.6,us,usp0004x6f,2014-11-07T00:49:18.078Z,"3 km W of Sakura, Japan",earthquake,,5.4,,6,reviewed,us,us
1991-09-29T04:42:23.950Z,35.666,140.234,73.3,4.7,mb,,,,0.7,us,usp0004x6d,2014-11-07T00:49:18.070Z,"5 km S of Sakura, Japan",earthquake,,8.4,,4,reviewed,us,us
1991-09-29T04:13:58.580Z,35.704,140.13,75.7,5.1,mb,,,,1,us,usp0004x6b,2014-11-07T00:49:18.061Z,"6 km NNW of Yotsukaid?, Japan",earthquake,,4.6,,29,reviewed,us,us
1991-09-26T12:43:21.630Z,36.271,140.247,88.3,4.4,mb,,,,1.1,us,usp0004x2t,2014-11-07T00:49:17.530Z,"9 km N of Ishioka, Japan",earthquake,,5.6,,4,reviewed,us,us
1991-09-21T20:19:21.090Z,38.049,134.559,414.2,4.8,mb,,,,0.8,us,usp0004wwf,2014-11-07T00:49:16.766Z,"235 km WNW of Hakui, Japan",earthquake,,4.8,,74,reviewed,us,us
1991-09-18T07:13:06.430Z,38.181,134.011,423.4,4.9,mb,,,,0.9,us,usp0004wrq,2014-11-07T00:49:15.721Z,"284 km WNW of Hakui, Japan",earthquake,,6.7,,28,reviewed,us,us
1991-09-11T07:14:20.020Z,36.719,141.215,58.1,4.4,mb,,,,0.8,us,usp0004wgz,2014-11-07T00:49:14.747Z,"42 km E of Kitaibaraki, Japan",earthquake,,22.8,,2,reviewed,us,us
1991-09-09T18:23:09.930Z,38.967,142.545,62.8,3.8,mb,,,,0.5,us,usp0004wex,2014-11-07T00:49:14.533Z,"67 km ESE of Kamaishi, Japan",earthquake,,12.6,,1,reviewed,us,us
1991-09-08T20:53:24.380Z,37.408,134.554,397.6,4.6,mb,,,,0.8,us,usp0004wdv,2014-11-07T00:49:14.412Z,"194 km NW of Mikuni, Japan",earthquake,,6.2,,23,reviewed,us,us
1991-09-07T14:19:19.110Z,36.176,140.173,112.5,4.2,mb,,,,1.3,us,usp0004wcc,2014-11-07T00:49:14.157Z,"near the east coast of Honshu, Japan",earthquake,,6,,5,reviewed,us,us
1991-09-03T19:29:54.420Z,33.768,139.022,10,4.4,mb,,,,1.3,us,usp0004w79,2014-11-07T00:49:13.141Z,"101 km S of Shimoda, Japan",earthquake,,,,6,reviewed,us,us
1991-09-03T10:19:32.470Z,33.611,138.901,11,4,mb,,,,0.6,us,usp0004w6t,2014-11-07T00:49:12.935Z,"118 km S of Shimoda, Japan",earthquake,,4.7,,1,reviewed,us,us
1991-09-03T09:08:56.780Z,33.58,138.764,13.2,4.2,mb,,,,1,us,usp0004w6s,2014-11-07T00:49:12.932Z,"122 km S of Shimoda, Japan",earthquake,,5.5,,2,reviewed,us,us
1991-09-03T08:44:48.600Z,33.649,138.778,27.2,6.4,mwb,,,,1.1,us,usp0004w6p,2022-04-28T19:03:29.582Z,"115 km S of Shimoda, Japan",earthquake,,,,,reviewed,us,us
1991-08-28T23:10:16.400Z,40.251,143.068,33,4,mb,,,,1.2,us,usp0004vzp,2014-11-07T00:49:08.269Z,"117 km NE of Miyako, Japan",earthquake,,,,1,reviewed,us,us
1991-08-28T21:53:14.000Z,40.282,142.87,40.7,4.8,mb,,,,1,us,usp0004vzj,2014-11-07T00:49:08.259Z,"106 km NE of Miyako, Japan",earthquake,,5.3,,26,reviewed,us,us
1991-08-28T01:29:02.050Z,35.338,133.208,12.7,5.5,mw,,,,1.2,us,usp0004vyh,2022-04-28T19:05:56.676Z,"9 km SSW of Yasugich?, Japan",earthquake,,,,,reviewed,us,hrv
1991-08-14T18:31:51.040Z,40.124,142.621,49.4,4.6,mb,,,,1,us,usp0004vbv,2014-11-07T00:49:05.281Z,"78 km NE of Miyako, Japan",earthquake,,5.5,,15,reviewed,us,us
1991-08-11T03:07:18.700Z,39.826,143.331,17.4,5,mb,,,,1.1,us,usp0004v7c,2014-11-07T00:49:04.675Z,"120 km E of Miyako, Japan",earthquake,,,,39,reviewed,us,us
1991-08-10T21:41:09.870Z,35.485,140.121,33,4.1,mb,,,,0.6,us,usp0004v74,2014-11-07T00:49:04.650Z,"4 km SE of Ichihara, Japan",earthquake,,,,1,reviewed,us,us
1991-08-07T05:16:28.790Z,33.703,141.402,56.4,4.4,mb,,,,1,us,usp0004v2t,2014-11-07T00:49:03.855Z,"188 km SSE of Katsuura, Japan",earthquake,,22.5,,5,reviewed,us,us
1991-08-06T14:49:30.570Z,35.725,141.044,28.5,6,mwb,,,,0.9,us,usp0004v27,2022-04-28T19:04:38.086Z,"19 km E of Hasaki, Japan",earthquake,,,,,reviewed,us,us
1991-08-01T13:21:54.670Z,36.017,139.977,61.4,4.4,mb,,,,1.2,us,usp0004uvv,2014-11-07T00:49:01.550Z,"0 km W of Mitsukaid?, Japan",earthquake,,10,,2,reviewed,us,us
1991-07-31T22:27:59.620Z,40.149,142.574,52.2,4.7,mb,,,,0.9,us,usp0004uus,2014-11-07T00:48:59.572Z,"77 km NE of Miyako, Japan",earthquake,,4.8,,17,reviewed,us,us
1991-07-29T18:15:38.340Z,38.693,133.403,420,3.6,mb,,,,1.3,us,usp0004usb,2014-11-07T00:48:59.322Z,Sea of Japan,earthquake,,,,1,reviewed,us,us
1991-07-29T17:54:10.390Z,40.174,143.779,35.8,4.2,mb,,,,0.6,us,usp0004usa,2014-11-07T00:48:59.320Z,"167 km ENE of Miyako, Japan",earthquake,,10.2,,3,reviewed,us,us
1991-07-23T14:53:47.360Z,36.547,140.589,112,4.6,mb,,,,0.6,us,usp0004uhr,2014-11-07T00:48:57.559Z,"8 km SW of Hitachi, Japan",earthquake,,8.6,,3,reviewed,us,us
1991-07-19T16:28:35.650Z,36.295,141.288,33,4.7,mb,,,,1.2,us,usp0004ucg,2014-11-07T00:48:56.031Z,"63 km E of ?arai, Japan",earthquake,,,,5,reviewed,us,us
1991-07-18T21:25:55.360Z,40.324,143.42,26.9,4.7,mb,,,,1.2,us,usp0004ub8,2014-11-07T00:48:55.903Z,"147 km ENE of Miyako, Japan",earthquake,,4.8,,21,reviewed,us,us
1991-07-14T14:19:08.610Z,36.41,138.339,187.9,5.2,mb,,,,1.1,us,usp0004u5y,2014-11-07T00:48:55.114Z,"5 km E of Ueda, Japan",earthquake,,,,43,reviewed,us,us
1991-07-13T00:51:21.700Z,40.434,140.975,141.4,4.3,mb,,,,0.9,us,usp0004u2z,2014-11-07T00:48:54.554Z,"32 km NNE of Hanawa, Japan",earthquake,,4.5,,10,reviewed,us,us
1991-07-09T18:28:48.700Z,36.701,141.337,42.6,4.7,mb,,,,1.1,us,usp0004ty4,2014-11-07T00:48:53.372Z,"53 km E of Kitaibaraki, Japan",earthquake,,,,29,reviewed,us,us
1991-07-05T10:23:55.170Z,35.291,140.564,57.4,3.9,mb,,,,0.5,us,usp0004tth,2014-11-07T00:48:52.570Z,"16 km ENE of ?hara, Japan",earthquake,,19,,1,reviewed,us,us
1991-07-03T03:13:19.360Z,37.743,142.065,68.1,4.2,mb,,,,1.4,us,usp0004tqe,2014-11-07T00:48:51.334Z,"98 km ENE of Namie, Japan",earthquake,,18.3,,2,reviewed,us,us
1991-07-01T02:26:26.730Z,37.88,139.575,10,4.1,mb,,,,1.1,us,usp0004tmt,2014-11-07T00:48:49.527Z,"22 km ESE of Shibata, Japan",earthquake,,,,1,reviewed,us,us
1991-06-29T09:57:48.800Z,36.649,141.612,10,4,mb,,,,1.2,us,usp0004tj5,2014-11-07T00:48:47.767Z,"78 km ESE of Kitaibaraki, Japan",earthquake,,,,1,reviewed,us,us
1991-06-28T23:01:28.670Z,41.13,142.936,51.4,4.8,mb,,,,0.8,us,usp0004thj,2014-11-07T00:48:47.719Z,"139 km ENE of Misawa, Japan",earthquake,,6.7,,5,reviewed,us,us
1991-06-28T11:11:09.930Z,35.84,139.524,114.7,4.5,mb,,,,0.6,us,usp0004tgz,2014-11-07T00:48:47.651Z,"1 km SSE of ?i, Japan",earthquake,,15,,7,reviewed,us,us
1991-06-25T04:03:29.410Z,36.605,141.264,46.7,4.4,mb,,,,1.1,us,usp0004tcn,2014-11-07T00:48:47.192Z,"50 km ESE of Kitaibaraki, Japan",earthquake,,9.9,,2,reviewed,us,us
1991-06-25T03:49:18.490Z,36.602,140.883,61.9,5.4,mw,,,,1.1,us,usp0004tcm,2022-04-28T19:12:30.989Z,"19 km SE of Takahagi, Japan",earthquake,,5.5,,,reviewed,us,hrv
1991-06-19T08:05:43.250Z,36.285,140.177,100.3,4.3,mb,,,,1,us,usp0004t5b,2014-11-07T00:48:45.919Z,"7 km ENE of Makabe, Japan",earthquake,,18.6,,5,reviewed,us,us
1991-06-15T01:21:41.800Z,39.486,141.747,71.9,5,mb,,,,1.2,us,usp0004sxq,2014-11-07T00:48:44.955Z,"17 km W of Yamada, Japan",earthquake,,4.8,,39,reviewed,us,us
1991-06-14T17:37:09.090Z,36.45,141.524,47.3,4.6,mb,,,,1.2,us,usp0004sxa,2014-11-07T00:48:44.823Z,"78 km ESE of Takahagi, Japan",earthquake,,20.8,,2,reviewed,us,us
1991-06-14T13:28:33.710Z,39.436,138.823,31.8,4.5,ms,,,,0.8,us,usp0004sx1,2014-11-07T00:48:44.807Z,"106 km WNW of Sakata, Japan",earthquake,,7,,1,reviewed,us,us
1991-06-14T12:35:34.290Z,39.392,138.957,33,4.9,mb,,,,1,us,usp0004sx0,2014-11-07T00:48:44.799Z,"93 km WNW of Yuza, Japan",earthquake,,,,34,reviewed,us,us
1991-06-09T16:28:19.840Z,36.349,141.222,60.8,4.7,mb,,,,1.2,us,usp0004sqj,2014-11-07T00:48:43.874Z,"57 km E of ?arai, Japan",earthquake,,8.8,,14,reviewed,us,us
1991-06-09T16:28:05.950Z,36.256,141.724,29.3,4.4,mb,,,,1.4,us,usp0004sqh,2014-11-07T00:48:43.871Z,"99 km NE of Hasaki, Japan",earthquake,,7.3,,3,reviewed,us,us
1991-06-09T04:30:40.470Z,37.296,143.137,33,3.9,mb,,,,0.9,us,usp0004spw,2014-11-07T00:48:43.717Z,"190 km E of Namie, Japan",earthquake,,,,2,reviewed,us,us
1991-06-06T07:47:21.350Z,39.398,138.863,23.2,4.6,mb,,,,0.9,us,usp0004ske,2014-11-07T00:48:42.774Z,"101 km WNW of Sakata, Japan",earthquake,,5.3,,16,reviewed,us,us
1991-06-04T17:20:37.250Z,39.49,143.745,33.5,4.9,mb,,,,0.7,us,usp0004sgt,2014-11-07T00:48:42.206Z,"154 km E of Yamada, Japan",earthquake,,5.7,,9,reviewed,us,us
1991-06-02T21:57:58.360Z,35.478,138.632,174.1,4.8,mb,,,,0.9,us,usp0004se8,2014-11-07T00:48:41.411Z,"5 km WSW of Fujikawaguchiko, Japan",earthquake,,2.8,,53,reviewed,us,us
1991-06-02T17:35:41.840Z,40.259,143.848,23,4.8,mb,,,,1.1,us,usp0004sdz,2014-11-07T00:48:41.309Z,"176 km ENE of Miyako, Japan",earthquake,,4.5,,34,reviewed,us,us
1991-06-02T03:05:27.170Z,40.297,143.706,28.1,4.9,mb,,,,1,us,usp0004sd9,2014-11-07T00:48:41.041Z,"167 km ENE of Miyako, Japan",earthquake,,,,35,reviewed,us,us
1991-05-29T23:25:06.900Z,35.713,139.496,79,4.5,mb,,,,1,us,usp0004s8n,2014-11-07T00:48:38.035Z,"2 km ENE of Kokubunji, Japan",earthquake,,7.2,,5,reviewed,us,us
1991-05-27T01:14:07.400Z,34.135,139.131,19.1,5,mb,,,,0.9,us,usp0004s4g,2014-11-07T00:48:37.602Z,"62 km SSE of Shimoda, Japan",earthquake,,,,33,reviewed,us,us
1991-05-18T01:02:02.230Z,34.812,139.761,116.9,4.8,mb,,,,1.1,us,usp0004rsd,2014-11-07T00:48:35.746Z,"near the south coast of Honshu, Japan",earthquake,,,,29,reviewed,us,us
1991-05-14T13:31:54.390Z,40.406,141.43,104.4,4.5,mb,,,,1.2,us,usp0004rn1,2014-11-07T00:48:35.338Z,"12 km SSW of Hachinohe, Japan",earthquake,,5.2,,15,reviewed,us,us
1991-05-13T03:24:20.220Z,40.959,142.042,71.3,4.7,mb,,,,1,us,usp0004rjz,2014-11-07T00:48:34.364Z,"62 km ENE of Misawa, Japan",earthquake,,4.7,,24,reviewed,us,us
1991-04-29T06:46:03.690Z,37.968,142.466,37.9,4.5,mb,,,,1.2,us,usp0004qz5,2014-11-07T00:48:27.958Z,"113 km ESE of Ishinomaki, Japan",earthquake,,7.6,,5,reviewed,us,us
1991-04-27T22:37:38.030Z,37.883,142.778,33,4,mb,,,,1.1,us,usp0004qxr,2014-11-07T00:48:27.831Z,"142 km ESE of Ishinomaki, Japan",earthquake,,,,2,reviewed,us,us
1991-04-26T09:05:32.520Z,38.826,141.558,33,3.9,mb,,,,0.2,us,usp0004quv,2014-11-07T00:48:27.421Z,"30 km SSW of ?funato, Japan",earthquake,,,,1,reviewed,us,us
1991-04-26T05:11:44.220Z,33.905,132.429,55.9,4.1,mb,,,,0.4,us,usp0004qud,2014-11-07T00:48:27.359Z,"29 km WNW of Masaki-ch?, Japan",earthquake,,19,,1,reviewed,us,us
1991-04-24T22:12:02.910Z,34.876,138.136,41.1,4.7,mb,,,,1.3,us,usp0004qsr,2014-11-07T00:48:27.183Z,"6 km N of Kanaya, Japan",earthquake,,10.2,,16,reviewed,us,us
1991-04-24T18:11:53.650Z,36.001,140.008,62.4,4.3,mb,,,,0.8,us,usp0004qsd,2014-11-07T00:48:27.129Z,"2 km SE of Mitsukaid?, Japan",earthquake,,6.5,,5,reviewed,us,us
1991-04-23T14:33:02.260Z,34.018,139.195,10,4.3,mb,,,,0.9,us,usp0004qqr,2014-11-07T00:48:26.615Z,"76 km SSE of Shimoda, Japan",earthquake,,,,6,reviewed,us,us
1991-04-23T13:52:00.230Z,33.627,138.613,33,4,mb,,,,0.3,us,usp0004qqq,2014-11-07T00:48:26.613Z,"114 km SSE of ?yama, Japan",earthquake,,,,2,reviewed,us,us
1991-04-23T12:00:00.010Z,34.168,139.188,49.8,4,mb,,,,1.1,us,usp0004qqn,2014-11-07T00:48:26.594Z,"60 km SSE of Shimoda, Japan",earthquake,,22.4,,5,reviewed,us,us
1991-04-19T07:16:46.170Z,40.615,142.471,60.8,4.3,mb,,,,1.1,us,usp0004qh7,2014-11-07T00:48:24.139Z,"83 km E of Hachinohe, Japan",earthquake,,6.7,,7,reviewed,us,us
1991-04-15T07:34:04.550Z,40.111,142.544,60.5,4.5,mb,,,,1.2,us,usp0004qc1,2014-11-07T00:48:22.512Z,"72 km NE of Miyako, Japan",earthquake,,8,,6,reviewed,us,us
1991-04-15T03:01:22.130Z,41.029,141.415,109.5,4.4,mb,,,,1.1,us,usp0004qbs,2014-11-07T00:48:22.263Z,"33 km SSE of Mutsu, Japan",earthquake,,5.6,,9,reviewed,us,us
1991-04-08T23:26:13.520Z,37.359,141.64,53.9,4.6,mb,,,,1,us,usp0004q3r,2014-11-07T00:48:20.608Z,"58 km ESE of Namie, Japan",earthquake,,6.2,,6,reviewed,us,us
1991-04-07T09:09:04.750Z,38.949,140.628,21.8,4.3,mb,,,,1.3,us,usp0004q1m,2014-11-07T00:48:20.226Z,"26 km SSE of Yuzawa, Japan",earthquake,,6.1,,7,reviewed,us,us
1991-04-03T20:27:39.300Z,33.693,142.001,33,4.8,mb,,,,0.9,us,usp0004pwq,2014-11-07T00:48:18.714Z,"223 km SE of Katsuura, Japan",earthquake,,,,14,reviewed,us,us
1991-04-01T22:33:42.090Z,36.323,141.979,26.8,4.7,mb,,,,1.3,us,usp0004pur,2014-11-07T00:48:18.194Z,"121 km ESE of Takahagi, Japan",earthquake,,7,,8,reviewed,us,us
